#{"t_start": 1641683003.1958938, "env_id": "Hopper-v2"}
r,l,t
10.741239,33,325.612152
10.325102,16,325.640949
15.261706,17,325.668389
14.557461,26,329.152577
15.228306,18,329.181095
64.227389,55,329.255808
6.315812,16,329.291031
11.614975,22,332.796961
17.612398,19,332.826276
10.046738,21,332.857405
58.247674,56,336.337234
11.741878,19,336.374764
13.087561,41,336.429868
7.33363,9,336.451051
16.451266,20,339.846488
18.022679,23,339.881033
49.111931,45,339.941841
12.350487,20,339.977096
9.432941,12,343.430004
25.750943,24,343.464419
15.836053,22,343.499969
13.906889,17,343.528574
14.954974,17,343.556081
10.462299,19,347.14984
15.648796,25,347.18654
13.139917,19,347.217547
14.15974,17,347.245359
8.598688,15,347.269623
21.498692,23,347.304187
10.268046,13,350.763659
16.394306,19,350.791943
10.542805,13,350.812886
12.008377,18,350.838973
46.079753,53,354.355621
29.798231,25,354.399196
13.386117,15,354.42464
8.864796,13,354.445921
8.224713,13,354.466839
7.743068,12,354.48745
9.658354,17,358.08599
7.674295,11,358.10425
10.776877,20,358.131819
22.515301,21,358.163469
10.271518,32,358.209048
6.149178,9,361.926133
25.72918,36,361.975662
11.877562,21,362.014117
6.994233,13,362.036644
75.0016,70,365.680701
12.621707,17,365.720328
23.971782,43,369.418991
16.651158,19,369.453999
12.458804,17,369.479998
36.50537,41,369.534578
9.413643,11,369.558449
20.516174,34,373.243661
34.626374,44,373.308353
19.1757,18,373.342579
21.204374,22,377.034045
41.140278,38,377.085875
10.053067,16,377.114369
8.90845,11,377.132401
7.227989,20,377.160647
23.528616,34,380.89247
9.048905,14,380.919148
15.556143,21,380.950031
34.52878,36,381.001762
27.975234,32,384.776862
14.485692,20,384.811676
11.96767,18,384.840995
13.133482,18,384.870202
21.877048,20,388.658551
19.787066,23,388.692282
9.569031,12,388.713643
17.789443,32,388.757038
13.977222,34,392.540955
48.79627,43,392.601689
16.666616,23,392.643059
9.69697,12,392.666396
11.953436,29,396.477794
5.959507,15,396.504225
13.569795,17,396.529588
21.608578,24,396.565135
15.033114,17,396.593162
7.272682,10,396.610763
16.14736,18,400.378365
9.285279,13,400.400194
209.037567,112,404.334839
8.375801,20,404.384161
11.456525,26,404.42313
14.713728,21,408.268749
9.513098,12,408.289181
7.03329,28,408.327168
14.902987,17,408.355644
12.501761,15,408.379905
53.196337,41,412.262983
26.628923,25,412.304471
18.524072,21,412.33727
57.752307,40,416.232901
9.236792,18,416.264508
10.88664,17,416.290015
10.122701,14,416.312
15.008216,30,416.353571
19.247925,21,420.270059
15.40502,22,420.302914
31.299606,27,420.341808
9.902557,26,420.381099
9.61798,16,420.407703
12.257191,17,424.269557
10.102771,13,424.291295
49.57889,39,424.346429
11.176434,15,424.375512
14.090747,16,424.400459
5.836381,10,428.410522
22.321891,26,428.447496
60.560138,59,428.529424
8.969429,18,432.516631
10.160586,13,432.537563
8.526162,15,432.560834
11.025726,13,432.581481
14.486688,21,432.610649
11.950705,21,432.643116
41.311963,33,436.649787
13.110657,28,436.694746
28.658114,31,436.741305
28.878588,36,441.051393
20.87219,24,441.092796
9.196871,15,441.117502
7.729775,15,441.1401
10.470192,15,441.162446
26.201782,26,445.259624
15.108293,26,445.297434
52.919583,52,445.366767
15.327353,19,449.418141
6.232754,15,449.442629
11.821311,17,449.467573
8.552544,10,449.484337
25.681194,25,449.517577
13.184232,39,453.574281
17.991133,22,453.610523
60.480359,38,453.661957
8.85034,12,453.686965
13.263208,15,457.809757
14.230242,21,457.84106
22.141631,23,457.876618
10.891108,12,457.899227
9.764034,15,457.923483
14.592311,22,462.116918
6.089973,11,462.137543
24.960157,26,462.174057
60.3816,51,462.247082
10.191034,19,466.372216
6.4947,9,466.388517
10.852652,16,466.410804
8.463586,15,466.434928
16.982825,18,466.461124
11.947673,19,466.489487
8.84376,24,470.602032
10.668858,14,470.628139
7.892288,11,470.646405
13.376806,15,470.669104
8.738679,14,470.691424
66.582406,39,474.915223
25.587137,21,474.952181
11.250254,21,474.984719
8.858499,12,475.005682
14.65017,20,475.03534
17.71997,21,475.066409
14.627871,22,479.255662
9.272439,21,479.286946
31.690559,25,479.324261
18.727788,22,479.358038
8.478681,13,479.380575
24.03649,24,483.537258
10.435458,22,483.571377
8.777288,12,483.592386
6.584056,9,483.607234
25.697768,31,483.648386
27.614972,25,487.794847
26.451447,27,487.836657
39.663726,33,487.885564
11.106695,14,487.911795
24.659435,41,492.339414
24.16044,22,492.377703
12.345392,20,492.409337
8.296877,13,492.431778
17.191853,20,496.681348
11.77627,16,496.707815
20.082059,25,496.744436
12.228357,19,496.775614
17.748673,29,501.070588
9.713024,19,501.101007
8.723097,12,501.120728
6.539525,12,501.138911
10.292956,14,501.160511
17.626051,24,501.194788
18.924835,20,505.445228
41.94449,34,505.491579
9.726202,12,505.515135
20.891367,23,505.546501
10.015112,14,505.56953
10.984524,14,505.591497
28.837943,24,509.984939
20.012447,28,510.026088
32.109767,28,510.068421
30.282446,24,514.540618
9.468954,13,514.564507
27.139464,24,514.59947
8.257822,10,514.618602
8.990623,12,514.637201
10.308193,15,514.660933
9.346931,12,514.680563
9.71739,15,519.060819
13.179136,22,519.093732
22.166242,34,519.142864
15.625899,23,519.179899
13.593142,24,523.728968
11.219265,13,523.751449
18.460314,26,523.789994
8.58557,11,523.810604
13.165845,21,523.839923
11.323103,14,523.86255
8.721107,14,528.354079
15.102673,21,528.384971
63.562843,46,528.449198
17.005203,33,533.002016
10.871979,23,533.040892
16.038684,32,533.088017
11.655199,19,533.119873
19.320536,24,537.56879
12.461131,23,537.605786
10.261937,15,537.630606
11.141191,15,537.653594
14.487773,18,537.679971
29.095711,37,542.124898
32.320488,33,542.175213
13.043459,17,542.204228
9.863024,14,542.226271
14.52665,21,542.256735
15.652472,20,546.761086
10.914215,17,546.786994
15.904396,27,546.824246
15.825938,15,546.850262
21.880841,29,551.338965
16.322273,36,551.39094
13.495844,17,551.421545
13.959079,21,551.453197
5.251145,9,551.4697
22.17427,27,556.089705
6.507724,29,556.133568
28.954051,27,556.177184
18.946551,39,560.739408
23.553647,20,560.775261
13.391697,16,560.801508
22.404564,23,560.836575
25.751559,23,560.872556
5.935658,19,565.501647
24.059696,24,565.538502
7.57395,13,565.563403
15.541067,21,565.594539
40.028938,35,570.157664
12.517949,16,570.185469
11.55565,22,570.217409
15.315444,24,570.25212
20.47402,22,570.285865
12.331629,13,574.845761
17.827013,18,574.872278
18.648566,37,574.922285
9.949609,12,574.94717
7.073744,11,574.964317
7.10614,10,574.980887
16.559061,21,579.514683
12.522655,14,579.537556
13.108376,18,579.563515
10.914149,18,579.591419
8.637227,13,579.612151
12.664876,18,579.63787
10.32058,13,584.242159
7.078167,10,584.259169
28.930009,31,584.299916
14.034717,21,584.334993
16.6685,25,584.371806
18.902625,19,589.123653
17.232023,22,589.155889
10.45207,13,589.177281
13.329127,23,589.210219
13.272753,17,589.238978
49.961581,53,593.903024
6.206955,9,593.926684
10.45205,14,593.946727
9.91276,17,593.972127
14.52845,20,594.00143
12.601528,14,598.723023
53.480127,42,598.77792
8.97875,14,598.8095
9.839153,12,598.828945
26.390446,31,603.544426
67.140919,50,603.617281
23.668439,25,603.662101
7.908738,11,603.682606
14.236675,16,608.426912
15.092076,20,608.457401
45.15193,45,608.519504
16.951618,24,613.206462
10.865035,20,613.239548
11.749152,15,613.264461
16.20103,32,613.310292
5.901081,11,613.33238
22.307946,20,618.104079
9.701175,23,618.139539
15.761132,19,618.171601
10.048001,14,618.195285
8.321516,10,618.212458
10.768144,14,618.233573
25.00073,22,623.053417
14.927784,28,623.095298
14.746162,16,623.123782
32.724683,25,623.160264
4.261876,9,623.180519
9.840023,14,623.201487
21.259175,20,628.038574
8.155535,12,628.05834
16.470974,24,628.091902
16.336511,19,628.121591
37.50964,34,632.987331
8.85968,12,633.011597
23.377805,29,633.053189
8.428848,11,633.075799
22.303844,21,633.104896
12.732892,17,633.131792
13.809628,16,638.093812
16.964622,27,638.130822
23.014552,27,638.170024
20.123915,29,638.211865
44.140979,33,643.037332
11.65972,23,643.076536
10.954213,17,643.104058
8.016394,19,643.132269
9.983585,18,648.040614
10.808425,16,648.066019
40.061473,43,648.124755
8.091324,12,648.15216
23.614852,32,653.024739
17.253758,25,653.063091
22.524161,32,653.108372
17.120784,16,653.135895
38.343573,46,658.089834
11.604424,23,658.129645
35.948,27,658.17071
25.877884,26,663.204106
11.043864,18,663.23509
56.847784,41,663.292048
9.682775,11,663.317183
73.429162,53,668.228659
11.885867,18,668.265485
8.167999,17,668.291363
33.754613,28,668.330395
50.371898,39,687.54031
39.889111,23,687.5915
39.975236,23,687.638335
40.173902,23,687.683883
40.014883,23,704.513045
40.051286,23,704.56
38.632534,22,704.605699
38.23068,22,704.650536
38.975114,22,721.152762
38.168491,22,721.19977
41.365739,24,721.245843
39.982774,23,721.290018
